88	74
88	80
88	690
88	691
88	692
88	693
88	535
88	184
89	516
89	105
89	111
89	53
89	695
89	696
89	697
89	670
89	223
90	700
90	134
90	135
90	74
90	77
90	206
90	118
90	87
90	184
90	185
90	698
90	699
90	572
90	127
91	133
91	74
91	399
91	81
91	52
91	87
91	26
91	701
91	702
92	704
92	705
92	610
92	706
92	707
92	197
92	165
92	708
92	709
92	710
92	711
92	107
92	523
92	46
92	208
92	703
92	575
93	78
93	16
93	80
93	87
93	538
93	127
94	96
94	354
94	708
94	357
94	105
94	45
94	112
94	55
94	187
94	572
94	445
95	354
95	133
95	37
95	70
95	712
95	686
95	55
95	221
96	96
96	102
96	199
96	713
96	714
96	267
96	78
96	47
96	303
96	52
96	184
97	608
97	67
97	715
97	716
97	717
97	718
97	719
97	154
97	670
98	96
98	133
98	46
98	720
98	721
98	498
98	275
98	55
98	24
98	445
98	287
99	325
99	391
99	42
99	302
99	78
99	305
99	722
99	723
99	724
99	725
99	726
99	188
100	732
100	196
100	197
100	198
100	519
100	582
100	733
100	460
100	689
100	731
100	727
100	728
100	729
100	314
100	155
100	156
100	509
100	730
101	736
101	737
101	291
101	102
101	391
101	155
101	733
101	734
101	735
102	97
102	545
102	738
102	739
102	325
102	740
102	242
102	52
102	151
102	250
102	475
103	7
103	393
103	12
103	34
103	42
103	315
103	325
103	741
103	742
103	743
103	744
103	745
103	746
103	747
103	748
103	749
103	750
103	751
103	752
103	753
104	105
104	528
104	754
104	755
104	756
104	757
105	96
105	66
105	99
105	101
105	759
105	78
105	79
105	760
105	566
105	87
105	758
105	761
105	762
105	93
106	768
106	769
106	770
106	100
106	107
106	46
106	528
106	767
106	155
106	764
106	765
106	766
106	763
107	96
107	771
107	772
107	773
107	774
107	775
107	776
107	52
107	245
107	250
107	124
107	285
108	36
108	40
108	105
108	777
108	191
109	774
109	778
109	779
109	780
109	781
109	782
109	783
109	784
109	785
109	786
109	787
109	788
110	128
110	795
110	418
110	419
110	794
110	797
110	789
110	790
110	791
110	792
110	601
110	793
110	507
110	796
110	157
110	62
111	96
111	257
111	259
111	798
111	499
111	116
111	799
111	28
111	542
111	191
112	96
112	800
112	801
112	802
112	493
112	216
112	477
113	289
113	34
113	803
113	804
113	805
113	806
113	807
113	42
113	459
113	588
113	655
113	209
113	242
113	211
113	531
113	245
113	285
114	96
114	352
114	135
114	808
114	137
114	809
114	270
114	399
114	81
114	118
114	377
115	96
115	134
115	171
115	364
115	560
115	126
116	160
116	810
116	811
116	812
116	813
116	814
116	815
116	816
116	817
116	818
116	819
116	148
116	820
116	150
117	528
117	24
117	821
117	822
117	823
117	824
117	825
117	826
117	827
117	187
117	703
117	708
117	199
117	208
117	210
117	361
117	111
117	119
117	767
118	96
118	100
118	133
118	493
118	118
118	119
118	476
118	445
119	96
119	829
119	828
119	133
120	832
120	41
120	79
120	80
120	115
120	831
120	118
120	188
120	830
120	63
121	833
121	834
121	835
121	836
121	754
121	756
121	118
121	504
122	837
122	838
122	839
122	840
122	715
122	48
122	114
122	252
122	542
122	159
123	66
123	72
123	104
123	137
123	377
123	841
123	237
123	842
123	79
123	185
123	378
123	91
123	254
123	127
124	66
124	131
124	132
124	75
124	237
124	372
124	373
124	87
124	378
124	91
124	254
124	127
125	855
125	843
125	844
125	845
125	846
125	847
125	848
125	849
125	850
125	851
125	852
125	597
125	309
125	853
125	854
125	856
125	510
126	130
126	131
126	376
126	261
126	134
126	135
126	74
126	206
126	79
126	87
126	184
126	185
126	127
127	130
127	135
127	75
127	171
127	364
127	206
127	79
127	81
127	118
127	87
127	184
127	377
127	254
128	98
128	261
128	135
128	73
128	77
128	79
128	373
128	374
128	87
128	185
128	698
128	254
129	0
129	98
129	4
129	446
129	72
129	13
129	237
129	334
129	254
129	857
129	185
129	858
129	859
129	860
129	861
129	126
130	98
130	132
130	133
130	74
130	79
130	80
130	115
130	87
130	377
130	539
130	862
131	864
131	472
131	399
131	22
131	863
131	24
131	61
131	127
132	96
132	870
132	871
132	872
132	873
132	874
132	427
132	242
132	55
132	118
132	119
132	126
133	516
133	293
133	105
133	875
133	876
133	877
133	46
133	878
133	48
133	54
133	57
133	154
133	159
134	450
134	36
134	879
134	880
134	881
134	221
135	161
135	257
135	227
135	617
135	686
135	887
135	882
135	307
135	883
135	277
135	884
135	885
135	886
135	888
135	890
135	891
135	889
135	799
136	896
136	895
136	90
136	892
136	893
136	894
136	191
137	897
137	898
137	899
137	77
137	80
137	81
137	87
137	127
138	832
138	900
138	389
138	137
138	777
138	75
138	76
138	45
138	78
138	267
138	115
139	98
139	135
139	75
139	759
139	79
139	373
139	566
139	87
139	758
140	133
140	134
140	901
140	902
140	74
140	237
140	79
140	47
140	87
140	254
140	127
141	903
141	904
141	905
141	906
141	907
141	908
141	909
141	910
141	911
141	912
141	913
141	914
141	157
141	286
141	165
141	733
141	361
141	109
141	508
142	772
142	109
142	915
142	118
142	254
142	699
142	126
143	66
143	171
143	79
143	916
143	917
143	87
143	377
143	699
144	134
144	41
144	45
144	80
144	560
144	917
144	918
144	699
144	188
145	772
145	102
145	78
145	46
145	79
145	206
145	52
145	919
145	920
145	921
145	922
145	923
146	928
146	929
146	930
146	35
146	293
146	104
146	42
146	43
146	655
146	926
146	756
146	54
146	55
146	27
146	924
146	925
146	126
146	927
147	931
147	102
147	7
147	8
147	871
147	302
147	47
147	17
147	242
147	564
147	118
147	126
148	932
148	933
148	934
148	935
148	936
148	937
148	938
148	939
148	940
148	941
148	942
148	943
148	944
148	945
148	277
149	36
149	37
149	133
149	391
149	109
149	46
149	946
149	52
150	36
150	805
150	947
150	948
150	949
150	55
151	832
151	954
151	98
151	900
151	955
151	953
151	137
151	75
151	206
151	79
151	238
151	373
151	950
151	951
151	184
151	185
151	90
151	952
152	96
152	352
152	66
152	385
152	72
152	137
152	74
152	43
152	268
152	237
152	81
152	52
152	116
152	24
152	27
152	956
152	957
153	835
153	100
153	870
153	968
153	969
153	970
153	971
153	972
153	973
153	654
153	974
153	975
153	17
153	211
154	900
154	134
154	79
154	976
154	721
154	977
154	978
154	472
154	863
155	674
155	232
155	988
155	979
155	980
155	981
155	982
155	983
155	984
155	377
155	986
155	987
155	985
156	34
156	42
156	45
156	495
156	990
156	154
156	989
156	286
156	159
157	997
157	998
157	999
157	1000
157	44
157	527
157	879
157	529
157	54
157	475
157	221
158	513
158	516
158	517
158	159
158	163
158	422
158	187
158	196
158	708
158	1003
158	1004
158	1005
158	1006
158	111
158	1007
158	1008
158	1009
158	1010
158	508
158	509
159	481
159	199
159	393
159	654
159	401
159	242
159	1012
159	1013
159	220
160	708
160	133
160	102
160	199
160	136
160	46
160	111
160	52
160	55
160	57
160	187
160	572
160	413
161	608
161	36
161	356
161	357
161	199
161	72
161	105
161	361
161	107
161	46
161	1015
161	119
161	1014
161	55
161	187
161	765
161	190
162	36
162	102
162	105
162	109
162	46
162	302
162	918
162	1016
162	188
163	41
163	45
163	52
163	1017
163	1018
163	1019
164	674
164	66
164	473
164	979
164	377
165	196
165	105
165	107
165	878
165	111
165	16
165	498
165	54
165	55
165	1020
165	799
166	289
166	34
166	930
166	100
166	36
166	42
166	362
166	109
166	654
166	657
166	1021
166	52
166	245
166	250
166	507
166	285
167	1024
167	289
167	740
167	996
167	774
167	42
167	395
167	941
167	655
167	879
167	945
167	211
167	531
167	217
167	1022
167	1023
168	96
168	1025
168	1026
168	808
168	528
168	118
168	89
168	765
169	928
169	1027
169	35
169	197
169	1028
169	1029
169	1030
169	1031
169	1032
169	1033
169	1034
169	308
170	476
170	60
170	477
171	548
171	1035
171	1036
171	1037
171	1038
171	1039
171	1040
171	1041
171	1042
171	1043
171	1044
171	893
172	354
172	36
172	145
172	883
172	52
172	277
172	1045
172	1046
172	1047
172	252
172	445
172	286
173	34
173	36
173	104
173	883
173	1049
173	24
173	1048
173	1050
173	1051
173	126
174	1056
174	257
174	1057
174	1058
174	1059
174	1060
174	650
174	271
174	1053
174	118
174	24
174	1052
174	221
174	1054
174	1055
175	96
175	1025
175	376
175	772
175	102
175	1061
175	841
175	714
175	52
175	184
175	126
175	127
176	257
176	34
176	483
176	36
176	1057
176	1062
176	879
176	498
176	23
176	28
176	191
177	96
177	1063
177	712
177	109
177	989
177	210
177	118
177	119
177	221
177	125
177	286
178	1064
178	1065
178	1066
178	1067
178	1068
178	1069
178	1070
178	1071
178	276
178	798
179	37
179	332
179	1072
179	1073
179	1074
179	20
179	245
179	52
179	474
179	956
179	445
180	1075
180	35
180	1076
180	1077
181	131
181	36
181	357
181	1082
181	137
181	852
181	1078
181	1079
181	24
181	1081
181	1080
181	1083
181	1084
182	36
182	456
182	462
182	1039
182	1087
182	22
182	854
182	56
182	474
182	1085
182	1086
182	223
183	1088
183	1089
183	1090
183	1091
183	36
183	388
183	105
183	141
183	52
183	151
184	1092
184	133
184	293
184	1093
184	105
184	523
184	109
184	110
184	46
184	52
184	118
184	765
184	190
185	770
185	325
185	776
185	1096
185	1097
185	1098
185	1099
185	46
185	210
185	212
185	823
185	219
185	124
185	286
186	36
186	357
186	1105
186	1106
186	1107
186	1108
186	55
186	442
186	30
186	191
187	555
187	300
187	1109
187	1110
187	1111
187	1112
187	1113
187	1114
187	252
187	126
188	740
188	1115
188	505
188	242
188	217
188	219
188	1116
188	1117
188	446
188	1118
189	1120
189	1121
189	1122
189	1123
189	776
189	303
189	208
189	214
189	118
189	215
189	1119
190	1124
190	1125
190	1126
190	1127
190	1128
190	1129
190	1130
190	1131
190	1132
190	1133
190	1134
190	1135
190	305
190	1015
190	219
191	97
191	577
191	770
191	199
191	1100
191	47
191	303
191	1136
191	1137
191	659
191	118
191	254
192	46
192	1138
192	1139
192	1140
192	863
192	474
192	187
192	252
192	413
192	223
193	382
193	72
193	906
193	302
193	378
193	305
193	1141
193	1142
193	1143
193	280
193	1145
193	90
193	1144
193	254
194	1152
194	545
194	3
194	325
194	7
194	393
194	395
194	12
194	1146
194	1147
194	1148
194	1149
194	1150
194	1151
195	96
195	1153
195	1154
195	133
195	74
195	75
195	171
195	79
195	47
195	81
195	560
195	115
195	118
195	87
195	127
196	192
196	1155
196	1156
196	52
196	445
196	254
197	129
197	4
197	1157
197	392
197	41
197	44
197	13
197	528
197	52
197	118
197	569
197	445
198	1158
198	1159
198	1160
198	1161
198	1162
198	1163
198	1164
198	1165
198	1166
198	1167
198	532
198	535
198	536
198	806
198	347
198	242
198	243
198	245
198	250
199	96
199	36
199	581
199	70
199	102
199	46
199	52
199	119
199	212
199	55
199	597
199	60
200	897
200	171
200	87
200	1016
200	538
200	380
201	1168
201	1169
201	1170
201	1171
201	1172
201	1173
201	1023
202	359
202	295
202	231
202	957
202	80
202	498
202	275
202	1174
202	1175
202	1176
202	1177
202	1178
202	891
202	445
202	767
203	932
203	1094
203	53
203	1179
203	541
204	224
204	771
204	36
204	427
204	303
204	445
205	96
205	772
205	41
205	714
205	575
205	78
205	79
205	114
205	754
205	118
205	89
205	1180
205	286
205	95
206	1183
206	1092
206	105
206	109
206	46
206	55
206	154
206	1181
206	1182
206	607
207	832
207	1188
207	75
207	237
207	79
207	951
207	87
207	184
207	91
208	608
208	257
208	498
208	883
208	277
208	85
209	800
209	581
209	1189
209	395
209	1077
209	218
209	220
210	376
210	134
210	135
210	74
210	79
210	87
210	184
210	185
210	254
211	98
211	99
211	101
211	1190
211	135
211	759
211	761
211	566
211	87
211	184
211	377
211	758
211	127
212	196
212	1191
212	1192
212	297
212	1193
212	1194
212	719
212	51
212	53
213	128
213	802
213	325
213	968
213	1195
213	1196
213	77
213	1197
213	47
213	87
213	540
213	126
213	223
214	267
214	78
214	1198
214	1199
214	115
214	87
214	126
215	98
215	132
215	135
215	72
215	77
215	80
215	81
215	1200
215	1201
215	87
216	73
216	74
216	77
216	81
216	1202
216	1203
216	692
216	1204
216	1205
216	87
216	1206
217	96
217	267
217	1208
217	55
217	376
217	1207
217	698
217	861
217	254
217	127
218	96
218	67
218	1209
218	74
218	107
218	426
218	601
218	1210
218	1211
218	1212
218	735
219	1216
219	289
219	34
219	1215
219	36
219	1217
219	806
219	7
219	42
219	655
219	211
219	250
219	1213
219	1214
219	927
220	386
220	1218
220	1219
220	389
220	136
220	45
220	52
220	694
220	55
220	126
221	354
221	36
221	105
221	109
221	46
221	111
221	53
221	57
221	571
221	221
221	159
222	450
222	1220
222	1221
222	1222
222	1223
222	362
222	109
222	947
223	98
223	80
223	404
223	118
223	376
224	34
224	3
224	1225
224	42
224	1226
224	1227
224	109
224	654
224	655
224	755
224	1118
225	73
225	74
225	75
225	202
225	77
225	1228
225	1229
225	115
225	372
225	87
226	131
226	483
226	72
226	104
226	137
226	237
226	957
226	117
226	22
226	24
226	252
226	413
227	1153
227	133
227	105
227	46
227	47
227	1230
227	1231
227	52
227	125
227	118
227	55
227	920
227	61
227	190
228	808
228	1040
228	1238
228	1239
228	1240
228	1241
228	1242
228	1243
228	575
229	98
229	131
229	135
229	72
229	73
229	263
229	78
229	79
229	919
229	81
229	274
229	87
229	698
229	185
229	538
229	1244
229	1245
230	96
230	802
230	772
230	902
230	776
230	808
230	714
230	79
230	47
230	303
230	210
230	118
230	1082
230	253
230	1246
231	1248
231	1249
231	1247
231	1250
231	36
231	1251
231	936
231	42
231	362
231	426
231	941
231	53
231	250
231	191
232	1252
232	325
232	1253
232	1254
232	1255
232	105
232	1256
232	46
232	1183
233	832
233	385
233	98
233	131
233	132
233	1218
233	137
233	361
233	1257
233	1258
233	79
233	951
233	184
233	185
234	859
234	134
234	104
234	74
234	171
234	364
234	237
234	1259
234	1260
234	52
234	918
234	87
234	88
234	539
234	91
234	61
234	63
235	102
235	1261
235	1262
235	1263
235	210
235	1172
235	920
235	219
235	1180
236	482
236	707
236	486
236	582
236	460
236	1264
236	465
236	1265
236	52
236	475
236	727
236	314
236	155
236	477
237	41
237	75
237	1259
237	45
237	1260
237	80
237	1200
237	1266
237	917
237	87
237	61
237	63
238	0
238	4
238	8
238	10
238	13
238	15
238	17
238	307
238	329
238	330
238	331
238	332
238	333
238	971
238	336
238	337
238	343
238	344
238	345
238	1267
238	1268
238	1269
238	1270
238	1271
238	1272
238	1273
239	133
239	73
239	74
239	206
239	79
239	919
239	915
239	437
239	87
239	184
239	185
239	1274
239	254
240	1280
240	673
240	130
240	897
240	558
240	176
240	438
240	1278
240	442
240	1275
240	1276
240	1277
240	126
240	1279
241	96
241	1281
241	1282
241	1283
241	102
241	136
241	906
241	1098
241	494
241	303
241	208
241	376
242	450
242	1220
242	1029
242	1284
242	1285
242	1286
242	1287
242	1288
242	1289
242	1290
242	1291
242	1292
242	947
242	1147
242	924
242	286
243	96
243	257
243	544
243	1057
243	1293
243	1294
243	879
243	442
243	499
243	276
243	1278
243	26
243	28
243	542
244	192
244	261
244	38
244	1093
244	1295
244	1296
244	883
244	118
245	1283
245	165
245	102
245	776
245	1297
245	1012
245	119
245	280
245	286
246	353
246	354
246	355
246	385
246	37
246	133
246	41
246	1298
246	499
246	252
246	221
246	190
247	130
247	137
247	377
247	110
247	78
247	79
247	115
247	184
247	185
247	1018
247	91
248	740
248	805
248	1299
248	1300
248	1301
248	1302
248	542
249	96
249	738
249	36
249	41
249	659
249	1303
249	60
249	253
249	542
250	770
250	107
250	1304
250	1305
250	764
251	135
251	73
251	171
251	363
251	206
251	79
251	1201
251	1202
251	87
251	184
251	377
252	96
252	128
252	802
252	1312
252	1313
252	1030
252	589
252	302
252	406
252	119
252	1309
252	1310
252	1311
253	66
253	1314
253	1315
253	1316
253	1317
253	1199
253	953
253	445
254	257
254	1318
254	109
254	13
254	498
254	499
254	445
255	35
255	197
255	6
255	7
255	934
255	1319
255	1320
255	11
255	331
255	13
255	14
255	333
255	1321
255	52
255	857
255	57
256	96
256	98
256	1322
256	1323
256	399
256	373
256	377
256	254
257	1261
257	302
257	303
257	398
257	212
257	1172
257	118
257	218
257	1119
258	36
258	358
258	1324
258	1325
258	110
258	1326
258	1327
258	1328
258	275
258	507
258	22
258	438
258	187
258	863
259	96
259	805
259	241
259	1329
259	1330
259	1331
259	1332
259	190
260	673
260	34
260	1249
260	228
260	36
260	362
260	109
260	52
260	1333
260	1334
261	483
261	261
261	844
261	1338
261	80
261	20
261	21
261	854
261	1335
261	1336
261	1337
261	474
261	1339
261	479
262	1342
262	1063
262	531
262	756
262	119
262	1340
262	1341
262	286
262	575
263	96
263	133
263	134
263	102
263	998
263	52
263	250
263	1022
264	66
264	98
264	133
264	74
264	77
264	399
264	115
264	117
264	373
264	87
264	127
265	1345
265	1346
265	1347
265	36
265	1348
265	102
265	1349
265	1350
265	1351
265	109
265	52
265	278
265	286
266	96
266	36
266	133
266	102
266	136
266	105
266	107
266	235
266	78
266	46
266	80
266	52
266	118
266	55
266	920
267	1057
267	1352
267	361
267	1353
267	1354
267	276
267	25
268	377
268	1355
268	1356
268	1357
268	1358
268	79
268	1359
268	1360
268	1361
268	184
268	185
268	538
268	382
269	34
269	36
269	362
269	109
269	1362
270	102
270	681
270	1363
270	1364
270	1365
270	1366
271	200
271	52
271	1333
271	406
271	1367
271	1368
271	1369
271	1370
271	1371
271	1372
271	1373
271	1374
271	1375
272	36
272	392
272	941
272	241
272	242
272	52
272	347
272	1148
273	1376
273	1377
273	1378
273	1379
273	1380
273	1381
273	1382
273	1383
274	223
274	163
274	453
274	1253
274	615
274	1384
274	1385
274	1386
274	1387
274	1388
274	141
274	1389
274	1390
274	53
274	863
274	695
274	56
274	159
275	78
275	46
275	47
275	1391
275	1392
275	1393
275	1140
275	1394
275	1395
275	1396
275	280
275	61
275	863
276	133
276	391
276	41
276	105
276	1259
276	46
276	399
276	1397
276	1398
276	1399
276	1400
276	413
276	190
276	863
277	1253
277	43
277	1397
277	1401
277	1402
277	347
277	188
277	190
278	194
278	171
278	235
278	528
278	469
278	863
278	55
278	188
278	127
279	66
279	131
279	1315
279	135
279	73
279	1258
279	75
279	1403
279	126
280	36
280	325
280	102
280	138
280	1103
280	788
280	55
280	920
280	187
281	354
281	483
281	36
281	37
281	1315
281	136
281	109
281	878
281	1405
281	277
281	1404
281	956
281	445
281	1406
281	1407
282	96
282	98
282	133
282	135
282	74
282	75
282	80
282	118
282	55
282	185
283	96
283	1408
283	227
283	1001
283	332
283	13
283	116
283	118
283	445
284	200
284	1234
284	21
284	1374
284	1311
285	36
285	1224
285	210
285	242
285	243
285	217
286	128
286	1409
286	130
286	1410
286	1411
286	1412
286	1413
286	135
286	72
286	137
286	361
286	1414
286	77
286	237
286	80
286	376
286	378
287	1218
287	838
287	1415
287	1416
287	1417
287	1418
287	235
287	821
287	22
287	918
287	572
288	99
288	1316
288	1419
288	1420
288	1421
288	78
288	1199
288	566
288	758
288	93
289	4
289	5
289	806
289	7
289	1029
289	333
289	1422
289	15
289	241
289	245
289	217
289	1117
290	1185
290	1122
290	1186
290	41
290	1423
290	1424
290	52
290	118
290	184
290	699
290	700
291	96
291	105
291	1259
291	46
291	47
291	80
291	52
291	118
291	55
291	863
291	127
292	96
292	545
292	738
292	771
292	1184
292	46
292	655
292	1425
292	1426
292	1427
292	1428
292	119
292	125
292	543
293	1431
293	36
293	556
293	947
293	52
293	949
293	1429
293	1430
293	1432
293	1433
293	1434
293	1435
294	128
